action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
DELETE,RANGE,Acta orthopaedica,NLM_101231512,Print,76,77,2005,2006,"1745-3674 (Print), 1745-3682 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/10/23
DELETE,HOLDING,Acta oto-laryngologica,NLM_0370354,Print,,,0,0,"0001-6489 (Print), 1651-2251 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,RANGE,Acta oto-laryngologica,NLM_0370354,Print,53,112,1961,1992,"0001-6489 (Print), 1651-2251 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,HOLDING,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Print,,,0,0,0803-5326 (Print),No,Permanently Retained,0,Months,0,No,No,No,3/5/19
DELETE,RANGE,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Print,86,95,1997,2006,0803-5326 (Print),No,Permanently Retained,0,Months,0,No,No,No,3/5/19
DELETE,HOLDING,"Acta radiologica (Stockholm, Sweden : 1987)",NLM_8706123,Print,,,0,0,"0284-1851 (Print), 1600-0455 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/5/23
DELETE,RANGE,"Acta radiologica (Stockholm, Sweden : 1987)",NLM_8706123,Print,41,47,2000,2006,"0284-1851 (Print), 1600-0455 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/5/23
DELETE,HOLDING,"Addiction (Abingdon, England)",NLM_9304118,Print,,,0,0,"0965-2140 (Print), 1360-0443 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Addiction (Abingdon, England)",NLM_9304118,Print,88,99,1993,2004,"0965-2140 (Print), 1360-0443 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Advances in applied microbiology,NLM_0370413,Print,,,0,0,0065-2164 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Advances in applied microbiology,NLM_0370413,Print,1,46,0,0,0065-2164 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Advances in carbohydrate chemistry and biochemistry,NLM_0240537,Print,,,0,0,"0065-2318 (Print), 2162-5530 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Advances in carbohydrate chemistry and biochemistry,NLM_0240537,Print,24,55,0,0,"0065-2318 (Print), 2162-5530 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Advances in enzymology and related areas of molecular biology,NLM_0337243,Print,,,0,0,"0065-258X (Print), 1934-4694 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Advances in enzymology and related areas of molecular biology,NLM_0337243,Print,29,74,0,0,"0065-258X (Print), 1934-4694 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Advances in enzymology and related subjects of biochemistry,NLM_0337244,Print,,,0,0,0065-258X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Advances in enzymology and related subjects of biochemistry,NLM_0337244,Print,3,28,0,0,0065-258X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"AIDS (London, England)",NLM_8710219,Print,,,0,0,"0269-9370 (Print), 1473-5571 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,"AIDS (London, England)",NLM_8710219,Print,14,20,2000,2006,"0269-9370 (Print), 1473-5571 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,AJNR. American journal of neuroradiology,NLM_8003708,Print,,,0,0,"0195-6108 (Print), 1936-959X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,RANGE,AJNR. American journal of neuroradiology,NLM_8003708,Print,10,25,1989,2004,"0195-6108 (Print), 1936-959X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,HOLDING,American family physician,NLM_1272646,Print,,,0,0,"0002-838X (Print), 1532-0650 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,American family physician,NLM_1272646,Print,77,90,2008,2014,"0002-838X (Print), 1532-0650 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,American heart journal,NLM_0370465,Print,,,0,0,"0002-8703 (Print), 1097-6744 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,American heart journal,NLM_0370465,Print,129,152,1995,2006,"0002-8703 (Print), 1097-6744 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,American journal of dentistry,NLM_8806701,Print,,,0,0,0894-8275 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,8/9/22
DELETE,RANGE,American journal of dentistry,NLM_8806701,Print,11,33,1998,2020,0894-8275 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,8/9/22
DELETE,RANGE,American journal of dentistry,NLM_8806701,Print,34,,2021,0,0894-8275 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,8/9/22
DELETE,HOLDING,American journal of epidemiology,NLM_7910653,Print,,,0,0,"0002-9262 (Print), 1476-6256 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/9/20
DELETE,RANGE,American journal of epidemiology,NLM_7910653,Print,143,152,1996,2000,"0002-9262 (Print), 1476-6256 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/9/20
DELETE,HOLDING,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,NLM_9503023,Print,,,0,0,"1079-2082 (Print), 1535-2900 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,NLM_9503023,Print,52,53,1995,1996,"1079-2082 (Print), 1535-2900 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,American journal of hematology,NLM_7610369,Print,,,0,0,"0361-8609 (Print), 1096-8652 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,American journal of hematology,NLM_7610369,Print,54,74,1997,2003,"0361-8609 (Print), 1096-8652 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,American journal of hypertension,NLM_8803676,Print,,,0,0,"0895-7061 (Print), 1941-7225 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,American journal of hypertension,NLM_8803676,Print,7,16,1994,2003,"0895-7061 (Print), 1941-7225 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,American journal of kidney diseases : the official journal of the National Kidney Foundation,NLM_8110075,Print,,,0,0,"0272-6386 (Print), 1523-6838 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,RANGE,American journal of kidney diseases : the official journal of the National Kidney Foundation,NLM_8110075,Print,1,8,1981,1986,"0272-6386 (Print), 1523-6838 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/3/23
DELETE,HOLDING,American journal of nephrology,NLM_8109361,Print,,,0,0,"0250-8095 (Print), 1421-9670 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,RANGE,American journal of nephrology,NLM_8109361,Print,12,17,1992,1997,"0250-8095 (Print), 1421-9670 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,HOLDING,American journal of obstetrics and gynecology,NLM_0370476,Print,,,0,0,"0002-9378 (Print), 1097-6868 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,American journal of obstetrics and gynecology,NLM_0370476,Print,13,197,1923,2007,"0002-9378 (Print), 1097-6868 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,American journal of ophthalmology,NLM_0370500,Print,,,0,0,"0002-9394 (Print), 1879-1891 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,American journal of ophthalmology,NLM_0370500,Print,1,142,1918,2006,"0002-9394 (Print), 1879-1891 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,"American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics",NLM_8610224,Print,,,0,0,"0889-5406 (Print), 1097-6752 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/23/23
DELETE,RANGE,"American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics",NLM_8610224,Print,134,142,2008,2012,"0889-5406 (Print), 1097-6752 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/23/23
DELETE,HOLDING,American journal of otolaryngology,NLM_8000029,Print,,,0,0,"0196-0709 (Print), 1532-818X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/10/23
DELETE,RANGE,American journal of otolaryngology,NLM_8000029,Print,16,27,1995,2006,"0196-0709 (Print), 1532-818X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/10/23
DELETE,HOLDING,American journal of perinatology,NLM_8405212,Print,,,0,0,"0735-1631 (Print), 1098-8785 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,RANGE,American journal of perinatology,NLM_8405212,Print,14,16,1997,1999,"0735-1631 (Print), 1098-8785 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,HOLDING,"American journal of reproductive immunology (New York, N.Y. : 1989)",NLM_8912860,Print,,,0,0,"1046-7408 (Print), 1600-0897 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,"American journal of reproductive immunology (New York, N.Y. : 1989)",NLM_8912860,Print,19,52,1989,2004,"1046-7408 (Print), 1600-0897 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,American journal of respiratory and critical care medicine,NLM_9421642,Print,,,0,0,"1073-449X (Print), 1535-4970 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,RANGE,American journal of respiratory and critical care medicine,NLM_9421642,Print,149,154,1994,1996,"1073-449X (Print), 1535-4970 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,5/19/20
DELETE,HOLDING,American journal of surgery,NLM_0370473,Print,,,0,0,"0002-9610 (Print), 1879-1883 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,American journal of surgery,NLM_0370473,Print,14,195,1931,2006,"0002-9610 (Print), 1879-1883 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Anaesthesia,NLM_0370524,Print,,,0,0,"0003-2409 (Print), 1365-2044 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Anaesthesia,NLM_0370524,Print,52,64,1997,2009,"0003-2409 (Print), 1365-2044 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Analytical biochemistry,NLM_0370535,Print,,,0,0,"0003-2697 (Print), 1096-0309 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Analytical biochemistry,NLM_0370535,Print,224,299,1995,2001,"0003-2697 (Print), 1096-0309 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Analytical chemistry,NLM_0370536,Print,,,0,0,"0003-2700 (Print), 1520-6882 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Analytical chemistry,NLM_0370536,Print,68,75,1996,2003,"0003-2700 (Print), 1520-6882 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Anesthesia and analgesia,NLM_1310650,Print,,,0,0,"0003-2999 (Print), 1526-7598 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,RANGE,Anesthesia and analgesia,NLM_1310650,Print,108,113,2009,2011,"0003-2999 (Print), 1526-7598 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,HOLDING,Anesthesiology,NLM_1300217,Print,,,0,0,"0003-3022 (Print), 1528-1175 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,RANGE,Anesthesiology,NLM_1300217,Print,110,115,2009,2011,"0003-3022 (Print), 1528-1175 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,HOLDING,Angiology,NLM_0203706,Print,,,0,0,"0003-3197 (Print), 1940-1574 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Angiology,NLM_0203706,Print,50,61,1999,2010,"0003-3197 (Print), 1940-1574 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",NLM_9503580,Print,,,0,0,"1081-1206 (Print), 1534-4436 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,"Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",NLM_9503580,Print,74,107,1995,2011,"1081-1206 (Print), 1534-4436 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Annals of clinical and laboratory science,NLM_0410247,Print,,,0,0,"0091-7370 (Print), 1550-8080 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Annals of clinical and laboratory science,NLM_0410247,Print,10,44,1980,2014,"0091-7370 (Print), 1550-8080 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Annals of emergency medicine,NLM_8002646,Print,,,0,0,"0196-0644 (Print), 1097-6760 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/10/20
DELETE,RANGE,Annals of emergency medicine,NLM_8002646,Print,25,48,1995,2006,"0196-0644 (Print), 1097-6760 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/10/20
DELETE,HOLDING,Annals of human genetics,NLM_0416661,Print,,,0,0,"0003-4800 (Print), 1469-1809 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Annals of human genetics,NLM_0416661,Print,23,68,1958,2004,"0003-4800 (Print), 1469-1809 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Annals of internal medicine,NLM_0372351,Print,,,0,0,"0003-4819 (Print), 1539-3704 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,RANGE,Annals of internal medicine,NLM_0372351,Print,3,117,1929,1992,"0003-4819 (Print), 1539-3704 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/17/23
DELETE,HOLDING,Annals of nutrition & metabolism,NLM_8105511,Print,,,0,0,"0250-6807 (Print), 1421-9697 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/13/20
DELETE,RANGE,Annals of nutrition & metabolism,NLM_8105511,Print,25,41,1981,1997,"0250-6807 (Print), 1421-9697 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,4/13/20
DELETE,HOLDING,Annals of the rheumatic diseases,NLM_0372355,Print,,,0,0,"0003-4967 (Print), 1468-2060 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Annals of the rheumatic diseases,NLM_0372355,Print,55,65,1996,2006,"0003-4967 (Print), 1468-2060 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Annals of the Royal College of Surgeons of England,NLM_7506860,Print,,,0,0,"0035-8843 (Print), 1478-7083 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Annals of the Royal College of Surgeons of England,NLM_7506860,Print,93,95,2011,2013,"0035-8843 (Print), 1478-7083 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Annual reports and resolutions. American Dental Association,NLM_0322425,Print,,,0,0,0090-3329 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Annual reports and resolutions. American Dental Association,NLM_0322425,Print,,,1971,2000,0090-3329 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Anthrozoös,NLM_9426443,Print,,,0,0,"0892-7936 (Print), 1753-0377 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Anthrozoös,NLM_9426443,Print,1,13,1987,2000,"0892-7936 (Print), 1753-0377 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Anticancer research,NLM_8102988,Print,,,0,0,"0250-7005 (Print), 1791-7530 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Anticancer research,NLM_8102988,Print,17,23,1997,2003,"0250-7005 (Print), 1791-7530 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica",NLM_8803400,Print,,,0,0,"0903-4641 (Print), 1600-0463 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica",NLM_8803400,Print,105,118,1999,2010,"0903-4641 (Print), 1600-0463 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Archives of biochemistry and biophysics,NLM_0372430,Print,,,0,0,"0003-9861 (Print), 1096-0384 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Archives of biochemistry and biophysics,NLM_0372430,Print,31,,0,0,"0003-9861 (Print), 1096-0384 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Archives of disease in childhood. Education and practice edition,NLM_101220684,Print,,,0,0,"1743-0585 (Print), 1743-0593 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Archives of disease in childhood. Education and practice edition,NLM_101220684,Print,93,94,2008,2009,"1743-0585 (Print), 1743-0593 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Archives of disease in childhood,NLM_0372434,Print,,,0,0,"0003-9888 (Print), 1468-2044 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Archives of disease in childhood,NLM_0372434,Print,72,86,1995,2002,"0003-9888 (Print), 1468-2044 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Archives of disease in childhood,NLM_0372434,Print,93,94,2008,2009,"0003-9888 (Print), 1468-2044 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Archives of environmental & occupational health,NLM_101282564,Print,,,0,0,"1933-8244 (Print), 2154-4700 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,RANGE,Archives of environmental & occupational health,NLM_101282564,Print,63,66,2008,2011,"1933-8244 (Print), 2154-4700 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,HOLDING,Archives of microbiology,NLM_0410427,Print,,,0,0,"0302-8933 (Print), 1432-072X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Archives of microbiology,NLM_0410427,Print,167,170,1997,1998,"0302-8933 (Print), 1432-072X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Archives of oral biology,NLM_0116711,Print,,,0,0,"0003-9969 (Print), 1879-1506 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Archives of oral biology,NLM_0116711,Print,1,57,1959,2012,"0003-9969 (Print), 1879-1506 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Archives of pathology & laboratory medicine,NLM_7607091,Print,,,0,0,"0003-9985 (Print), 1543-2165 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Archives of pathology & laboratory medicine,NLM_7607091,Print,100,138,1976,2014,"0003-9985 (Print), 1543-2165 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Archives of physical medicine and rehabilitation,NLM_2985158R,Print,,,0,0,"0003-9993 (Print), 1532-821X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Archives of physical medicine and rehabilitation,NLM_2985158R,Print,36,89,1955,2008,"0003-9993 (Print), 1532-821X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Asia Pacific journal of clinical nutrition,NLM_9440304,Print,,,0,0,"0964-7058 (Print), 1440-6047 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/23/21
DELETE,RANGE,Asia Pacific journal of clinical nutrition,NLM_9440304,Print,13,29,2004,2020,"0964-7058 (Print), 1440-6047 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/23/21
DELETE,HOLDING,Atlas of the oral and maxillofacial surgery clinics of North America,NLM_9312707,Print,,,0,0,"1061-3315 (Print), 1558-4275 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Atlas of the oral and maxillofacial surgery clinics of North America,NLM_9312707,Print,13,22,2005,2014,"1061-3315 (Print), 1558-4275 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Australian dental journal,NLM_0370612,Print,,,0,0,"0045-0421 (Print), 1834-7819 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,RANGE,Australian dental journal,NLM_0370612,Print,42,47,1997,2002,"0045-0421 (Print), 1834-7819 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,RANGE,Australian dental journal,NLM_0370612,Print,49,54,2004,2009,"0045-0421 (Print), 1834-7819 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,HOLDING,Basic & clinical pharmacology & toxicology,NLM_101208422,Print,,,0,0,"1742-7835 (Print), 1742-7843 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,RANGE,Basic & clinical pharmacology & toxicology,NLM_101208422,Print,100,105,2007,2009,"1742-7835 (Print), 1742-7843 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/21/23
DELETE,HOLDING,Behavioral neuroscience,NLM_8302411,Print,,,0,0,"0735-7044 (Print), 1939-0084 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Behavioral neuroscience,NLM_8302411,Print,97,125,1983,2011,"0735-7044 (Print), 1939-0084 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Biochemical and biophysical research communications,NLM_0372516,Print,,,0,0,"0006-291X (Print), 1090-2104 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Biochemical and biophysical research communications,NLM_0372516,Print,206,312,0,0,"0006-291X (Print), 1090-2104 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Biochemical genetics,NLM_0126611,Print,,,0,0,"0006-2928 (Print), 1573-4927 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,RANGE,Biochemical genetics,NLM_0126611,Print,35,36,1997,1998,"0006-2928 (Print), 1573-4927 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/24/23
DELETE,HOLDING,Biochemical pharmacology,NLM_0101032,Print,,,0,0,"0006-2952 (Print), 1873-2968 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Biochemical pharmacology,NLM_0101032,Print,24,66,0,0,"0006-2952 (Print), 1873-2968 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Biochemical Society transactions,NLM_7506897,Print,,,0,0,"0300-5127 (Print), 1470-8752 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,RANGE,Biochemical Society transactions,NLM_7506897,Print,1,33,1973,2005,"0300-5127 (Print), 1470-8752 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,9/9/22
DELETE,HOLDING,Biochemistry and cell biology = Biochimie et biologie cellulaire,NLM_8606068,Print,,,0,0,"0829-8211 (Print), 1208-6002 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,6/21/19
