action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
ADD,HOLDING,American journal of reproductive immunology,NLM_8912860,Print,,,0,0,1046-7408,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of reproductive immunology,NLM_8912860,Print,,,1989,1999,1046-7408,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of reproductive immunology,NLM_8912860,Print,,,2000,2004,1046-7408,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of respiratory and critical care medicine,NLM_9421642,Print,,,0,0,1073-449X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of respiratory and critical care medicine,NLM_9421642,Print,,,1994,1996,1073-449X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Anaesthesia,NLM_0370524,Print,,,0,0,0003-2409,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anaesthesia,NLM_0370524,Print,,,1997,0,0003-2409,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Analytical biochemistry,NLM_0370535,Print,,,0,0,0003-2697,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Analytical biochemistry,NLM_0370535,Print,,,1995,2004,0003-2697,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Analytical chemistry,NLM_0370536,Print,,,0,0,0003-2700,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Analytical chemistry,NLM_0370536,Print,,,1948,2004,0003-2700,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Anesthesia and analgesia,NLM_1310650,Print,,,0,0,0003-2999,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anesthesia and analgesia,NLM_1310650,Print,,,1990,1999,0003-2999,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anesthesia and analgesia,NLM_1310650,Print,,,2009,2011,0003-2999,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Anesthesiology,NLM_1300217,Print,,,0,0,0003-3022,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anesthesiology,NLM_1300217,Print,,,1965,1973,0003-3022,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anesthesiology,NLM_1300217,Print,,,1980,1999,0003-3022,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anesthesiology,NLM_1300217,Print,,,2009,2011,0003-3022,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Angiology,NLM_0203706,Print,,,0,0,0003-3197,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Angiology,NLM_0203706,Print,,,1999,2003,0003-3197,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Angiology,NLM_0203706,Print,,,2004,2006,0003-3197,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Angiology,NLM_0203706,Print,,,2007,2010,0003-3197,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Annals of allergy, asthma, & immunology",NLM_9503580,Print,,,0,0,1081-1206,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Annals of allergy, asthma, & immunology",NLM_9503580,Print,,,1995,1995,1081-1206,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Annals of allergy, asthma, & immunology",NLM_9503580,Print,,,1996,2006,1081-1206,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Annals of allergy, asthma, & immunology",NLM_9503580,Print,,,2007,2011,1081-1206,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of clinical laboratory science,NLM_0410247,Print,,,0,0,0091-7370,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of clinical laboratory science,NLM_0410247,Print,,,1980,2014,0091-7370,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of emergency medicine,NLM_8002646,Print,,,0,0,0196-0644,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of emergency medicine,NLM_8002646,Print,,,1995,2006,0196-0644,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of emergency medicine,NLM_8002646,Print,,,2007,2011,0196-0644,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of human genetics,NLM_0416661,Print,,,0,0,0003-4800,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of human genetics,NLM_0416661,Print,,,1958,1996,0003-4800,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of human genetics,NLM_0416661,Print,,,1997,2004,0003-4800,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of internal medicine,NLM_0372351,Print,,,0,0,0003-4819,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of internal medicine,NLM_0372351,Print,,,1929,1992,0003-4819,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of nutrition & metabolism,NLM_8105511,Print,,,0,0,0250-6807,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of nutrition & metabolism,NLM_8105511,Print,,,1981,1997,0250-6807,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of the rheumatic diseases,NLM_0372355,Print,,,0,0,0003-4967,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of the rheumatic diseases,NLM_0372355,Print,,,1996,2006,0003-4967,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of the Royal College of Surgeons of England,NLM_7506860,Print,,,0,0,0035-8843,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of the Royal College of Surgeons of England,NLM_7506860,Print,,,2011,2013,0035-8843,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annual reports and resolutions,NLM_0322425,Print,,,0,0,0090-3329,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annual reports and resolutions,NLM_0322425,Print,,,1989,1989,0090-3329,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Anthrozoös,NLM_9426443,Print,,,0,0,0892-7936,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anthrozoös,NLM_9426443,Print,,,1987,2006,0892-7936,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anthrozoös,NLM_9426443,Print,,,2007,2017,0892-7936,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anthrozoös,NLM_9426443,Print,,,2018,0,0892-7936,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Anticancer research,NLM_8102988,Print,,,0,0,0250-7005,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Anticancer research,NLM_8102988,Print,,,1997,2004,0250-7005,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,APMIS,NLM_8803400,Print,,,0,0,0903-4641,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,APMIS,NLM_8803400,Print,,,1997,2010,0903-4641,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of biochemistry and biophysics,NLM_0372430,Print,,,0,0,0003-9861,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of biochemistry and biophysics,NLM_0372430,Print,,,1951,1955,0003-9861,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of biochemistry and biophysics,NLM_0372430,Print,,,1995,2004,0003-9861,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of disease in childhood,NLM_0372434,Print,,,0,0,0003-9888,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of disease in childhood,NLM_0372434,Print,,,1995,2002,0003-9888,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of disease in childhood,NLM_0372434,Print,,,2008,2009,0003-9888,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of disease in childhood,NLM_101220684,Print,,,0,0,1743-0585,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of disease in childhood,NLM_101220684,Print,,,2008,2009,1743-0585,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of environmental & occupational health,NLM_101282564,Print,,,0,0,1933-8244,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of environmental & occupational health,NLM_101282564,Print,,,2005,2011,1933-8244,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of microbiology,NLM_0410427,Print,,,0,0,0302-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of microbiology,NLM_0410427,Print,,,1997,1998,0302-8933,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of oral biology,NLM_0116711,Print,,,0,0,0003-9969,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of oral biology,NLM_0116711,Print,,,1959,2006,0003-9969,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of oral biology,NLM_0116711,Print,,,2007,2012,0003-9969,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of pathology & laboratory medicine,NLM_7607091,Print,,,0,0,0003-9985,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of pathology & laboratory medicine,NLM_7607091,Print,,,1976,1998,0003-9985,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of pathology & laboratory medicine,NLM_7607091,Print,,,1999,2006,0003-9985,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of pathology & laboratory medicine,NLM_7607091,Print,,,2007,2014,0003-9985,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Archives of physical medicine and rehabilitation,NLM_2985158R,Print,,,0,0,0003-9993,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of physical medicine and rehabilitation,NLM_2985158R,Print,,,1955,2006,0003-9993,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Archives of physical medicine and rehabilitation,NLM_2985158R,Print,,,2007,2008,0003-9993,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Asia Pacific journal of clinical nutrition,NLM_9440304,Print,,,0,0,0964-7058,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Asia Pacific journal of clinical nutrition,NLM_9440304,Print,,,2004,2020,0964-7058,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Atlas of the oral and maxillofacial surgery clinics of North America,NLM_9312707,Print,,,0,0,1061-3315,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Atlas of the oral and maxillofacial surgery clinics of North America,NLM_9312707,Print,,,2005,2014,1061-3315,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Australian dental journal,NLM_0370612,Print,,,0,0,0045-0421,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Australian dental journal,NLM_0370612,Print,,,1997,2002,0045-0421,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Australian dental journal,NLM_0370612,Print,,,2004,2009,0045-0421,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Basic & clinical pharmacology & toxicology,NLM_101208422,Print,,,0,0,1742-7835,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Basic & clinical pharmacology & toxicology,NLM_101208422,Print,,,2004,2006,1742-7835,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Basic & clinical pharmacology & toxicology,NLM_101208422,Print,,,2007,2009,1742-7835,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Behavioral neuroscience,NLM_8302411,Print,,,0,0,0735-7044,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Behavioral neuroscience,NLM_8302411,Print,,,1983,2011,0735-7044,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemical and biophysical research communications,NLM_0372516,Print,,,0,0,0006-291X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemical and biophysical research communications,NLM_0372516,Print,,,1995,2004,0006-291X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemical genetics,NLM_0126611,Print,,,0,0,0006-2928,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemical genetics,NLM_0126611,Print,,,1997,1998,0006-2928,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemical pharmacology,NLM_0101032,Print,,,0,0,0006-2952,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemical pharmacology,NLM_0101032,Print,,,1975,2003,0006-2952,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemical Society transactions,NLM_7506897,Print,,,0,0,0300-5127,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemical Society transactions,NLM_7506897,Print,,,1973,1997,0300-5127,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemical Society transactions,NLM_7506897,Print,,,1998,2005,0300-5127,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemistry and cell biology = Biochimie et biologie cellulaire,NLM_8606068,Print,,,0,0,0829-8211,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemistry and cell biology = Biochimie et biologie cellulaire,NLM_8606068,Print,,,1986,1995,0829-8211,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biochemistry,NLM_0370623,Print,,,0,0,0006-2960,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biochemistry,NLM_0370623,Print,,,1996,2004,0006-2960,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biodegradation,NLM_9100834,Print,,,0,0,0923-9820,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biodegradation,NLM_9100834,Print,,,2002,2004,0923-9820,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biological psychiatry,NLM_0213264,Print,,,0,0,0006-3223,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biological psychiatry,NLM_0213264,Print,,,1995,2003,0006-3223,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biology of reproduction,NLM_0207224,Print,,,0,0,0006-3363,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of reproduction,NLM_0207224,Print,,,1969,2011,0006-3363,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biology of the cell /,NLM_8108529,Print,,,0,0,0248-4900,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of the cell /,NLM_8108529,Print,,,1981,1987,0248-4900,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of the cell /,NLM_8108529,Print,,,1995,2003,0248-4900,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biomedicine & pharmacotherapy = Biomédecine & pharmacothérapie,NLM_8213295,Print,,,0,0,0753-3322,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biomedicine & pharmacotherapy = Biomédecine & pharmacothérapie,NLM_8213295,Print,,,1982,1988,0753-3322,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biomedicine & pharmacotherapy = Biomédecine & pharmacothérapie,NLM_8213295,Print,,,1989,2003,0753-3322,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biometrics,NLM_0370625,Print,,,0,0,0006-341X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biotechnology and bioengineering,NLM_7502021,Print,,,0,0,0006-3592,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biotechnology and bioengineering,NLM_7502021,Print,,,1996,2004,0006-3592,No,Permanently Retained,0,Years,0,No,No,Yes,
