action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
ADD,HOLDING,A.M.A. archives of otolaryngology,NLM_14470140R,Electronic,,,0,0,0096-6894,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,A.M.A. archives of otolaryngology,NLM_14470140R,Electronic,52,71,1950,1960,0096-6894,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,A.M.A. archives of surgery,NLM_14470160R,Electronic,,,0,0,0096-6908,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,A.M.A. archives of surgery,NLM_14470160R,Electronic,61,80,1950,1960,0096-6908,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,A.M.A. journal of diseases of children,NLM_14470020R,Electronic,,,0,0,2374-300X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,A.M.A. journal of diseases of children,NLM_14470020R,Electronic,91,99,1956,1960,2374-300X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AACN clinical issues,NLM_9508191,Electronic,,,0,0,1538-9812,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AACN clinical issues,NLM_9508191,Electronic,4,17,1993,2006,1538-9812,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AAOHN journal,NLM_8608669,Electronic,,,0,0,1938-2448,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AAOHN journal,NLM_8608669,Electronic,34,46,1986,1998,1938-2448,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AAOHN journal,NLM_8608669,Electronic,47,59,1999,2011,1938-2448,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Academic emergency medicine,NLM_9418450,Electronic,,,0,0,1553-2712,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic emergency medicine,NLM_9418450,Electronic,4,,1997,0,1553-2712,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Academic medicine,NLM_8904605,Electronic,,,0,0,1040-2446,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic medicine,NLM_8904605,Electronic,1,,1961,0,1040-2446,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Academic pediatrics,NLM_101499145,Electronic,,,0,0,1876-2867,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic pediatrics,NLM_101499145,Electronic,9,,2009,0,1876-2867,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Academic psychiatry,NLM_8917200,Electronic,,,0,0,1545-7230,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic psychiatry,NLM_8917200,Electronic,1,,1977,0,1545-7230,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Academic radiology,NLM_9440159,Electronic,,,0,0,1878-4046,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic radiology,NLM_9440159,Electronic,2,,1995,0,1878-4046,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta anaesthesiologica Scandinavica,NLM_0370270,Electronic,,,0,0,1399-6576,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta anaesthesiologica Scandinavica,NLM_0370270,Electronic,1,40,1957,1996,1399-6576,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta anaesthesiologica Scandinavica,NLM_0370270,Electronic,41,,1997,0,1399-6576,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta haematologica,NLM_0141053,Electronic,,,0,0,1421-9662,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta haematologica,NLM_0141053,Electronic,121,127,2009,2012,1421-9662,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta neurologica Scandinavica,NLM_0370336,Electronic,,,0,0,1600-0404,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta neurologica Scandinavica,NLM_0370336,Electronic,37,94,1961,1966,1600-0404,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta neurologica Scandinavica,NLM_0370336,Electronic,133,146,2016,2022,1600-0404,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta neurologica Scandinavica,NLM_0370336,Electronic,2023,,2023,0,1600-0404,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta neuropathologica,NLM_0412041,Electronic,,,0,0,1432-0533,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta neuropathologica,NLM_0412041,Electronic,1,,1961,0,1432-0533,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta odontologica scandinavica,NLM_0370344,Electronic,,,0,0,1502-3850,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta odontologica scandinavica,NLM_0370344,Electronic,67,68,2009,2010,1502-3850,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta odontologica scandinavica,NLM_0370344,Electronic,70,81,2012,2023,1502-3850,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta ophthalmologica Scandinavica,NLM_9507578,Electronic,,,0,0,1600-0420,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta ophthalmologica Scandinavica,NLM_9507578,Electronic,,,1995,1996,1600-0420,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta ophthalmologica Scandinavica,NLM_9507578,Electronic,75,85,1997,2007,1600-0420,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta ophthalmologica,NLM_0370347,Electronic,,,0,0,0001-639X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta ophthalmologica,NLM_0370347,Electronic,1,72,1923,1994,0001-639X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta ophthalmologica,NLM_101468102,Electronic,,,0,0,1755-3768,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta ophthalmologica,NLM_101468102,Electronic,86,,2008,0,1755-3768,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta orthopaedica Scandinavica,NLM_0370352,Electronic,,,0,0,0001-6470,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta orthopaedica Scandinavica,NLM_0370352,Electronic,1,75,1930,2004,0001-6470,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta pædiatrica,NLM_9205968,Electronic,,,0,0,1651-2227,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta pædiatrica,NLM_9205968,Electronic,1,85,1921,1996,1651-2227,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta pædiatrica,NLM_9205968,Electronic,86,,1997,0,1651-2227,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta pædiatrica,NLM_9315043,Electronic,,,0,0,0803-5326,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta pædiatrica,NLM_9315043,Electronic,1,85,1921,1996,0803-5326,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta pædiatrica,NLM_9315043,Electronic,86,,1997,0,0803-5326,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta pathologica et microbiologica Scandinavica. Section A: Pathology,NLM_7508468,Electronic,,,0,0,0365-4184,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta pathologica et microbiologica Scandinavica. Section A: Pathology,NLM_7508468,Electronic,78,89,1970,1981,0365-4184,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta physiologica Scandinavica,NLM_0370362,Electronic,,,0,0,1365-201X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta physiologica Scandinavica,NLM_0370362,Electronic,1,158,1940,1996,1365-201X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta physiologica Scandinavica,NLM_0370362,Electronic,159,185,1997,2005,1365-201X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta physiologica,NLM_101262545,Electronic,,,0,0,1748-1716,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta physiologica,NLM_101262545,Electronic,186,,2006,0,1748-1716,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta psychiatrica Scandinavica,NLM_0370364,Electronic,,,0,0,1600-0447,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta psychiatrica Scandinavica,NLM_0370364,Electronic,1,94,1926,1996,1600-0447,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta psychiatrica Scandinavica,NLM_0370364,Electronic,95,,1997,0,1600-0447,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acute pain,NLM_9815768,Electronic,,,0,0,1366-0071,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acute pain,NLM_9815768,Electronic,1,11,1997,2009,1366-0071,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Addiction,NLM_9304118,Electronic,,,0,0,1360-0443,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Addiction,NLM_9304118,Electronic,92,,1997,0,1360-0443,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in anatomic pathology,NLM_9435676,Electronic,,,0,0,1533-4031,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in anatomic pathology,NLM_9435676,Electronic,1,15,1994,2008,1533-4031,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in biophysics,NLM_0262476,Electronic,,,0,0,1873-4618,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in biophysics,NLM_0262476,Electronic,15,30,1982,2004,1873-4618,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in chronic kidney disease,NLM_101209214,Electronic,,,0,0,1548-5609,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in chronic kidney disease,NLM_101209214,Electronic,11,,2004,0,1548-5609,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Advances in dental research / International Association for Dental Research, and American Association for Dental Research",NLM_8802131,Electronic,,,0,0,1544-0737,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Advances in dental research / International Association for Dental Research, and American Association for Dental Research",NLM_8802131,Electronic,1,12,1987,1998,1544-0737,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Advances in dental research / International Association for Dental Research, and American Association for Dental Research",NLM_8802131,Electronic,13,,1999,0,1544-0737,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in nursing science,NLM_7809992,Electronic,,,0,0,1550-5014,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in nursing science,NLM_7809992,Electronic,1,36,1978,2013,1550-5014,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in nutrition,NLM_101540874,Electronic,,,0,0,2156-5376,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in nutrition,NLM_101540874,Electronic,1,,2010,0,2156-5376,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in renal replacement therapy,NLM_9433799,Electronic,,,0,0,1073-4449,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in renal replacement therapy,NLM_9433799,Electronic,2,11,1995,2004,1073-4449,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in skin & wound care,NLM_100911021,Electronic,,,0,0,1538-8654,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in skin & wound care,NLM_100911021,Electronic,14,21,2001,2008,1538-8654,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in wound care,NLM_9432971,Electronic,,,0,0,1076-2191,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in wound care,NLM_9432971,Electronic,7,12,1994,1999,1076-2191,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Adverse drug reaction bulletin,NLM_1272500,Electronic,,,0,0,0044-6394,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Adverse drug reaction bulletin,NLM_1272500,Electronic,38,199,1973,1999,0044-6394,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Adverse drug reaction bulletin,NLM_1272500,Electronic,224,253,2004,2008,0044-6394,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,African journal of urology,NLM_9612042,Electronic,,,0,0,1110-5704,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,African journal of urology,NLM_9612042,Electronic,14,17,2008,2011,1110-5704,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,African journal of urology,NLM_9612042,Electronic,18,24,2012,2018,1110-5704,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,African journal of urology,NLM_9612042,Electronic,25,,2019,0,1110-5704,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Age and ageing,NLM_0375655,Electronic,,,0,0,1468-2834,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Age and ageing,NLM_0375655,Electronic,25,,1996,0,1468-2834,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Aging,NLM_101508617,Electronic,,,0,0,1945-4589,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Aging,NLM_101508617,Electronic,1,,2009,0,1945-4589,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Agricultural systems,NLM_100971319,Electronic,,,0,0,0308-521X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Agricultural systems,NLM_100971319,Electronic,1,,1976,0,0308-521X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AI EDAM,NLM_101583715,Electronic,,,0,0,1469-1760,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AI EDAM,NLM_101583715,Electronic,1,11,1987,1997,1469-1760,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AI EDAM,NLM_101583715,Electronic,12,,1998,0,1469-1760,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AI matters,NLM_101676436,Electronic,,,0,0,2372-3483,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AI matters,NLM_101676436,Electronic,1,,2014,0,2372-3483,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AIDS and behavior,NLM_9712133,Electronic,,,0,0,1573-3254,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AIDS and behavior,NLM_9712133,Electronic,1,,1997,0,1573-3254,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AIDS research and human retroviruses,NLM_8709376,Electronic,,,0,0,1931-8405,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AIDS research and human retroviruses,NLM_8709376,Electronic,13,,1997,0,1931-8405,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,AIDS research,NLM_8310361,Electronic,,,0,0,0737-6006,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AIDS research,NLM_8310361,Electronic,1,2,1983,1986,0737-6006,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AIDS,NLM_8710219,Electronic,,,0,0,1473-5571,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AIDS,NLM_8710219,Electronic,2,,1988,0,1473-5571,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alcohol and alcoholism,NLM_8310684,Electronic,,,0,0,1464-3502,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alcohol and alcoholism,NLM_8310684,Electronic,31,,1996,0,1464-3502,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Alcohol health and research world / National Institute on Alcohol Abuse and Alcoholism,NLM_0365245,Electronic,,,0,0,0090-838X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alcohol health and research world / National Institute on Alcohol Abuse and Alcoholism,NLM_0365245,Electronic,18,22,1994,1998,0090-838X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alcohol research & health,NLM_100900708,Electronic,,,0,0,1930-0573,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alcohol research & health,NLM_100900708,Electronic,23,34,1999,2011,1930-0573,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alcohol research,NLM_101594475,Electronic,,,0,0,2169-4796,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alcohol research,NLM_101594475,Electronic,14,,1990,0,2169-4796,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alzheimer disease and associated disorders,NLM_8704771,Electronic,,,0,0,1546-4156,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alzheimer disease and associated disorders,NLM_8704771,Electronic,1,22,1987,2008,1546-4156,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alzheimer disease and associated disorders,NLM_8704771,Electronic,28,31,2014,2017,1546-4156,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alzheimer's care quarterly,NLM_100892856,Electronic,,,0,0,1525-3279,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alzheimer's care quarterly,NLM_100892856,Electronic,1,8,2000,2007,1525-3279,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Ambulatory pediatrics / Ambulatory Pediatric Association,NLM_101089367,Electronic,,,0,0,1539-4409,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Ambulatory pediatrics / Ambulatory Pediatric Association,NLM_101089367,Electronic,1,8,2001,2008,1539-4409,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American family physician,NLM_1272646,Electronic,,,0,0,1532-0650,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American family physician,NLM_1272646,Electronic,78,,2008,0,1532-0650,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American heart journal,NLM_0370465,Electronic,,,0,0,1097-6744,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American heart journal,NLM_0370465,Electronic,1,,1925,0,1097-6744,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of anatomy,NLM_0376312,Electronic,,,0,0,0002-9106,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of anatomy,NLM_0376312,Electronic,1,192,1901,1991,0002-9106,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of bioethics,NLM_100898738,Electronic,,,0,0,1536-0075,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of bioethics,NLM_100898738,Electronic,1,,2001,0,1536-0075,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of cardiology,NLM_0207277,Electronic,,,0,0,1879-1913,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of cardiology,NLM_0207277,Electronic,1,,1958,0,1879-1913,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of cardiovascular drugs,NLM_100967755,Electronic,,,0,0,1179-187X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of cardiovascular drugs,NLM_100967755,Electronic,1,,2001,0,1179-187X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of clinical hypnosis,NLM_0100626,Electronic,,,0,0,2160-0562,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical hypnosis,NLM_0100626,Electronic,1,39,1958,1996,2160-0562,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical hypnosis,NLM_0100626,Electronic,39,,1997,0,2160-0562,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of clinical nutrition,NLM_0376027,Electronic,,,0,0,1938-3207,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical nutrition,NLM_0376027,Electronic,63,,1996,0,1938-3207,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical nutrition,NLM_0376027,Electronic,51,51,1990,1990,1938-3207,No,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,American journal of clinical oncology,NLM_8207754,Electronic,,,0,0,1537-453X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical oncology,NLM_8207754,Electronic,5,,1982,0,1537-453X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of clinical pathology,NLM_0370470,Electronic,,,0,0,1943-7722,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical pathology,NLM_0370470,Electronic,,,1996,0,1943-7722,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,American journal of dermatopathology,NLM_7911005,Electronic,,,0,0,1533-0311,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of dermatopathology,NLM_7911005,Electronic,1,,1979,0,1533-0311,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of digestive diseases,NLM_0404011,Electronic,,,0,0,0002-9211,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of digestive diseases,NLM_0404011,Electronic,,,1934,1978,0002-9211,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of diseases of children,NLM_0370471,Electronic,,,0,0,2374-3018,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of diseases of children,NLM_0370471,Electronic,100,147,1960,1993,2374-3018,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of diseases of children,NLM_9814246,Electronic,,,0,0,2374-2976,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of diseases of children,NLM_9814246,Electronic,80,90,1950,1955,2374-2976,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of drug and alcohol abuse,NLM_7502510,Electronic,,,0,0,1097-9891,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of drug and alcohol abuse,NLM_7502510,Electronic,23,,1997,0,1097-9891,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of emergency medicine,NLM_8309942,Electronic,,,0,0,1532-8171,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of emergency medicine,NLM_8309942,Electronic,13,,1995,0,1532-8171,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of epidemiology,NLM_7910653,Electronic,,,0,0,1476-6256,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of epidemiology,NLM_7910653,Electronic,143,,1996,0,1476-6256,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,American journal of forensic medicine & pathology,NLM_8108948,Electronic,,,0,0,1533-404X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of forensic medicine & pathology,NLM_8108948,Electronic,1,29,1980,2008,1533-404X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of geriatric psychiatry,NLM_9309609,Electronic,,,0,0,1545-7214,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of geriatric psychiatry,NLM_9309609,Electronic,1,11,1993,0,1545-7214,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of health promotion,NLM_8701680,Electronic,,,0,0,2168-6602,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of health promotion,NLM_8701680,Electronic,1,13,1986,1998,2168-6602,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of health promotion,NLM_8701680,Electronic,13,,1999,0,2168-6602,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of health-system pharmacy,NLM_9503023,Electronic,,,0,0,1535-2900,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of health-system pharmacy,NLM_9503023,Electronic,,,1996,0,1535-2900,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,American journal of hematology,NLM_7610369,Electronic,,,0,0,1096-8652,No,Permanently Retained,0,Years,0,No,No,Yes,
