action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
ADD,HOLDING,Biodegradation,NLM_9100834,Electronic,,,0,0,1572-9729,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biodegradation,NLM_9100834,Electronic,1,,1990,0,1572-9729,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biology of reproduction,NLM_0207224,Electronic,,,0,0,1529-7268,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of reproduction,NLM_0207224,Electronic,,,1969,1995,1529-7268,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of reproduction,NLM_0207224,Electronic,54,,1996,0,1529-7268,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Biology of the cell,NLM_8108529,Electronic,,,0,0,1768-322X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biology of the cell,NLM_8108529,Electronic,62,82,1988,0,1768-322X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Birth defects research. Part A, Clinical and molecular teratology",NLM_101155107,Electronic,,,0,0,1542-0760,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Birth defects research. Part A, Clinical and molecular teratology",NLM_101155107,Electronic,67,106,2003,2016,1542-0760,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Birth defects research. Part A, Clinical and molecular teratology",NLM_101155107,Electronic,1,,2017,0,1542-0760,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Birth defects research. reviews. Part C, Embryo today",NLM_101167665,Electronic,,,0,0,1542-9768,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Birth defects research. reviews. Part C, Embryo today",NLM_101167665,Electronic,69,108,2003,2016,1542-9768,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,BMJ,NLM_8900488,Electronic,,,0,0,1756-1833,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,BMJ,NLM_8900488,Electronic,297,,1988,0,1756-1833,Yes,Permanently Retained,0,Years,48,No,No,Yes,
ADD,HOLDING,Bone and mineral,NLM_8610542,Electronic,,,0,0,0169-6009,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Bone and mineral,NLM_8610542,Electronic,5,27,1988,1994,0169-6009,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Bone marrow transplantation,NLM_8702459,Electronic,,,0,0,1476-5365,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Bone marrow transplantation,NLM_8702459,Electronic,19,,1997,0,1476-5365,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Boston medical and surgical journal,NLM_15720130R,Electronic,,,0,0,0096-6762,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Boston medical and surgical journal,NLM_15720130R,Electronic,,,1828,1851,0096-6762,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,British dental journal,NLM_7513219,Electronic,,,0,0,1476-5373,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,British dental journal,NLM_7513219,Electronic,,,1999,0,1476-5373,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,British journal of psychiatry,NLM_0342367,Electronic,,,0,0,1472-1465,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,British journal of psychiatry,NLM_0342367,Electronic,109,,1963,0,1472-1465,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,British medical journal,NLM_0372673,Electronic,,,0,0,0007-1447,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,British medical journal,NLM_0372673,Electronic,1,281,1857,1980,0007-1447,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,British medical journal,NLM_8302911,Electronic,,,0,0,0267-0623,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,British medical journal,NLM_8302911,Electronic,282,296,1981,1988,0267-0623,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Bulletin of the Medical Library Association,NLM_0421037,Electronic,,,0,0,0025-7338,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Bulletin of the Medical Library Association,NLM_0421037,Electronic,1,89,1911,2001,0025-7338,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Canadian journal of surgery = Journal canadien de chirurgie,NLM_0372715,Electronic,,,0,0,1488-2310,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Canadian journal of surgery = Journal canadien de chirurgie,NLM_0372715,Electronic,39,,1996,0,1488-2310,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cancer genetics,NLM_101539150,Electronic,,,0,0,2210-7762,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cancer genetics,NLM_101539150,Electronic,204,,2011,0,2210-7762,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Carbohydrate research,NLM_0043535,Electronic,,,0,0,1873-426X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Carbohydrate research,NLM_0043535,Electronic,1,,1965,0,1873-426X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cardiology,NLM_1266406,Electronic,,,0,0,1421-9751,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cardiology,NLM_1266406,Electronic,111,120,2008,2012,1421-9751,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Catheterization and cardiovascular interventions,NLM_100884139,Electronic,,,0,0,1522-726X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Catheterization and cardiovascular interventions,NLM_100884139,Electronic,46,,1999,0,1522-726X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cell differentiation and development,NLM_8811335,Electronic,,,0,0,0922-3371,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cell differentiation and development,NLM_8811335,Electronic,25,32,1988,1990,0922-3371,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cerebrovascular diseases,NLM_9100851,Electronic,,,0,0,1421-9786,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cerebrovascular diseases,NLM_9100851,Electronic,24,40,2007,2015,1421-9786,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Chemical reviews,NLM_2985134R,Electronic,,,0,0,1520-6890,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Chemical reviews,NLM_2985134R,Electronic,1,,1924,0,1520-6890,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cleft palate-craniofacial journal,NLM_9102566,Electronic,,,0,0,1545-1569,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cleft palate-craniofacial journal,NLM_9102566,Electronic,28,35,1991,1998,1545-1569,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cleft palate-craniofacial journal,NLM_9102566,Electronic,36,,1999,0,1545-1569,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical chemistry,NLM_9421549,Electronic,,,0,0,1530-8561,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical chemistry,NLM_9421549,Electronic,42,,1996,0,1530-8561,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical EEG and neuroscience,NLM_101213033,Electronic,,,0,0,2169-5202,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical EEG and neuroscience,NLM_101213033,Electronic,35,,2004,0,2169-5202,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical electroencephalography,NLM_0236454,Electronic,,,0,0,0009-9155,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical electroencephalography,NLM_0236454,Electronic,1,29,1970,1998,0009-9155,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical electroencephalography,NLM_0236454,Electronic,30,34,1999,2003,0009-9155,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Clinical nephrology. / Dustri-Verlag, Dr. Karl Feistle",NLM_0364441,Electronic,,,0,0,0301-0430,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Clinical nephrology. / Dustri-Verlag, Dr. Karl Feistle",NLM_0364441,Electronic,77,,2012,0,0301-0430,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical neurophysiology,NLM_100883319,Electronic,,,0,0,1872-8952,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical neurophysiology,NLM_100883319,Electronic,110,,1999,0,1872-8952,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical pharmacology & therapeutics,NLM_0372741,Electronic,,,0,0,1532-6535,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical pharmacology & therapeutics,NLM_0372741,Electronic,27,60,1980,1996,1532-6535,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical pharmacology & therapeutics,NLM_0372741,Electronic,61,,1997,0,1532-6535,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinics in plastic surgery,NLM_0424767,Electronic,,,0,0,1558-0504,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinics in plastic surgery,NLM_0424767,Electronic,34,,2007,0,1558-0504,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. B, Comparative biochemistry",NLM_2984730R,Electronic,,,0,0,0305-0491,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. B, Comparative biochemistry",NLM_2984730R,Electronic,38,109,1971,1994,0305-0491,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. C, Comparative pharmacology and toxicology",NLM_8310013,Electronic,,,0,0,0742-8413,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. C, Comparative pharmacology and toxicology",NLM_8310013,Electronic,106,109,1993,2000,0742-8413,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. C, Comparative pharmacology",NLM_7503763,Electronic,,,0,0,0306-4492,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. C, Comparative pharmacology",NLM_7503763,Electronic,51,105,1975,1993,0306-4492,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. Part A, Molecular & integrative physiology",NLM_9806096,Electronic,,,0,0,1531-4332,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. Part A, Molecular & integrative physiology",NLM_9806096,Electronic,119,,1998,0,1531-4332,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. Part B, Biochemistry & molecular biology",NLM_9516061,Electronic,,,0,0,1879-1107,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. Part B, Biochemistry & molecular biology",NLM_9516061,Electronic,110,,1995,0,1879-1107,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Comparative biochemistry and physiology. Part C, Toxicology & pharmacology",NLM_100959500,Electronic,,,0,0,1532-0456,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Comparative biochemistry and physiology. Part C, Toxicology & pharmacology",NLM_100959500,Electronic,128,,2001,0,1532-0456,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Comparative biochemistry and physiology,NLM_7502545,Electronic,,,0,0,0010-406X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Comparative biochemistry and physiology,NLM_7502545,Electronic,1,37,1960,1970,0010-406X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cranio,NLM_8609491,Electronic,,,0,0,2151-0903,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cranio,NLM_8609491,Electronic,15,,1997,0,2151-0903,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cytogenetic and genome research,NLM_101142708,Electronic,,,0,0,1424-859X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cytogenetic and genome research,NLM_101142708,Electronic,118,139,2007,2013,1424-859X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cytometry,NLM_8102328,Electronic,,,0,0,1097-0320,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cytometry,NLM_8102328,Electronic,27,50,1997,2002,1097-0320,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Dental abstracts,NLM_60110120R,Electronic,,,0,0,0011-8486,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Dental abstracts,NLM_60110120R,Electronic,50,,2005,0,0011-8486,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Dental economics,NLM_0135416,Electronic,,,0,0,0011-8583,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Dental economics,NLM_0135416,Electronic,,,1992,2013,0011-8583,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Dental economics,NLM_0135416,Electronic,,,2025,0,0011-8583,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Dentomaxillofacial radiology,NLM_7609576,Electronic,,,0,0,1476-542X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Dentomaxillofacial radiology,NLM_7609576,Electronic,25,,1996,0,1476-542X,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Dermatology,NLM_9203244,Electronic,,,0,0,1421-9832,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Dermatology,NLM_9203244,Electronic,217,223,2008,2012,1421-9832,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Development,NLM_8701744,Electronic,,,0,0,1477-9129,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Development,NLM_8701744,Electronic,,,1987,0,1477-9129,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,Diabetologia,NLM_0006777,Electronic,,,0,0,1432-0428,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Diabetologia,NLM_0006777,Electronic,1,,1965,0,1432-0428,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Digestion,NLM_0150472,Electronic,,,0,0,1421-9867,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Digestion,NLM_0150472,Electronic,80,84,2009,2011,1421-9867,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,DNA,NLM_8302432,Electronic,,,0,0,0198-0238,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,DNA,NLM_8302432,Electronic,1,8,1981,1989,0198-0238,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Endocrinology,NLM_0375040,Electronic,,,0,0,1945-7170,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Endocrinology,NLM_0375040,Electronic,,,1997,0,1945-7170,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,European heart journal supplements,NLM_100886647,Electronic,,,0,0,1554-2815,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,European heart journal supplements,NLM_100886647,Electronic,3,,2001,0,1554-2815,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,European journal of clinical nutrition,NLM_8804070,Electronic,,,0,0,1476-5640,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,European journal of clinical nutrition,NLM_8804070,Electronic,51,,1997,0,1476-5640,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Evidence-based dentistry,NLM_100883603,Electronic,,,0,0,1476-5446,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Evidence-based dentistry,NLM_100883603,Electronic,1,,1998,0,1476-5446,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Experimental cell research,NLM_0373226,Electronic,,,0,0,1090-2422,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Experimental cell research,NLM_0373226,Electronic,1,,1950,0,1090-2422,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Eye,NLM_8703986,Electronic,,,0,0,1476-5454,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Eye,NLM_8703986,Electronic,,,1987,0,1476-5454,Yes,Permanently Retained,0,Years,12,No,No,Yes,
ADD,HOLDING,FASEB journal,NLM_8804484,Electronic,,,0,0,1530-6860,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,FASEB journal,NLM_8804484,Electronic,11,,1997,0,1530-6860,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Gastrointestinal endoscopy clinics of North America,NLM_9202792,Electronic,,,0,0,1558-1950,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Gastrointestinal endoscopy clinics of North America,NLM_9202792,Electronic,17,,2007,0,1558-1950,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Gynecologic and obstetric investigation,NLM_7900587,Electronic,,,0,0,1423-002X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Gynecologic and obstetric investigation,NLM_7900587,Electronic,68,71,2009,2011,1423-002X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Hand clinics,NLM_8510415,Electronic,,,0,0,1558-1969,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Hand clinics,NLM_8510415,Electronic,23,,2007,0,1558-1969,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Head & neck,NLM_8902541,Electronic,,,0,0,1097-0347,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Head & neck,NLM_8902541,Electronic,18,,1996,0,1097-0347,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Health affairs,NLM_8303128,Electronic,,,0,0,2694-233X,No,Permanently Retained,0,Years,0,No,No,Yes,
