action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
DELETE,RANGE,A.M.A. archives of otolaryngology,NLM_14470140R,Electronic,,,1950,1960,0096-6894 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,A.M.A. archives of surgery,NLM_14470160R,Electronic,,,0,0,0096-6908 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,A.M.A. archives of surgery,NLM_14470160R,Electronic,,,1950,1960,0096-6908 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,A.M.A. journal of diseases of children,NLM_14470020R,Electronic,,,0,0,"0096-6916 (Print), 2374-300X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,A.M.A. journal of diseases of children,NLM_14470020R,Electronic,,,1956,1960,"0096-6916 (Print), 2374-300X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,AACN clinical issues,NLM_9508191,Electronic,,,0,0,"1079-0713 (Print), 1538-9812 (Electronic)",No,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,AACN clinical issues,NLM_9508191,Electronic,,,1993,2006,"1079-0713 (Print), 1538-9812 (Electronic)",No,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,AAOHN journal : official journal of the American Association of Occupational Health Nurses,NLM_8608669,Electronic,,,0,0,"0891-0162 (Print), 1938-2448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,AAOHN journal : official journal of the American Association of Occupational Health Nurses,NLM_8608669,Electronic,,,1986,1998,"0891-0162 (Print), 1938-2448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,AAOHN journal : official journal of the American Association of Occupational Health Nurses,NLM_8608669,Electronic,,,2000,2009,"0891-0162 (Print), 1938-2448 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,NLM_9418450,Electronic,,,0,0,"1069-6563 (Print), 1553-2712 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,NLM_9418450,Electronic,,,1997,0,"1069-6563 (Print), 1553-2712 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Academic medicine : journal of the Association of American Medical Colleges,NLM_8904605,Electronic,,,0,0,"1040-2446 (Print), 1040-2446 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,Academic medicine : journal of the Association of American Medical Colleges,NLM_8904605,Electronic,,,1961,0,"1040-2446 (Print), 1040-2446 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,Academic pediatrics,NLM_101499145,Electronic,,,0,0,"1876-2859 (Print), 1876-2867 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Academic pediatrics,NLM_101499145,Electronic,,,2009,0,"1876-2859 (Print), 1876-2867 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,NLM_8917200,Electronic,,,0,0,"1042-9670 (Print), 1545-7230 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,NLM_8917200,Electronic,,,1977,0,"1042-9670 (Print), 1545-7230 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,Academic radiology,NLM_9440159,Electronic,,,0,0,"1076-6332 (Print), 1878-4046 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Academic radiology,NLM_9440159,Electronic,,,1995,0,"1076-6332 (Print), 1878-4046 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Acta anaesthesiologica Scandinavica,NLM_0370270,Electronic,,,0,0,"0001-5172 (Print), 1399-6576 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Acta anaesthesiologica Scandinavica,NLM_0370270,Electronic,,,1997,0,"0001-5172 (Print), 1399-6576 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Acta haematologica,NLM_0141053,Electronic,,,0,0,"0001-5792 (Print), 1421-9662 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Acta haematologica,NLM_0141053,Electronic,,,2009,2012,"0001-5792 (Print), 1421-9662 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Acta neurologica Scandinavica,NLM_0370336,Electronic,,,0,0,"0001-6314 (Print), 1600-0404 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Acta neurologica Scandinavica,NLM_0370336,Electronic,,,1997,0,"0001-6314 (Print), 1600-0404 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Acta neuropathologica,NLM_0412041,Electronic,,,0,0,"0001-6322 (Print), 1432-0533 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Acta neuropathologica,NLM_0412041,Electronic,,,1961,0,"0001-6322 (Print), 1432-0533 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Acta odontologica Scandinavica,NLM_0370344,Electronic,,,0,0,"0001-6357 (Print), 1502-3850 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Acta odontologica Scandinavica,NLM_0370344,Electronic,,,2009,2010,"0001-6357 (Print), 1502-3850 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Acta ophthalmologica Scandinavica,NLM_9507578,Electronic,,,0,0,"1395-3907 (Print), 1600-0420 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Acta ophthalmologica Scandinavica,NLM_9507578,Electronic,,,1997,2007,"1395-3907 (Print), 1600-0420 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Acta ophthalmologica,NLM_0370347,Electronic,,,0,0,0001-639X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,Acta ophthalmologica,NLM_0370347,Electronic,,,1923,1994,0001-639X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Acta ophthalmologica,NLM_101468102,Electronic,,,0,0,"1755-375X (Print), 1755-3768 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Acta ophthalmologica,NLM_101468102,Electronic,,,2008,0,"1755-375X (Print), 1755-3768 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Acta orthopaedica Scandinavica,NLM_0370352,Electronic,,,0,0,0001-6470 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Acta orthopaedica Scandinavica,NLM_0370352,Electronic,,,1930,2004,0001-6470 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Electronic,,,0,0,0803-5326 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,"Acta paediatrica (Oslo, Norway : 1992). Supplement",NLM_9315043,Electronic,,,1997,0,0803-5326 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,"Acta paediatrica (Oslo, Norway : 1992)",NLM_9205968,Electronic,,,0,0,"0803-5253 (Print), 1651-2227 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,"Acta paediatrica (Oslo, Norway : 1992)",NLM_9205968,Electronic,,,1997,0,"0803-5253 (Print), 1651-2227 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,"Acta pathologica et microbiologica Scandinavica. Section A, Pathology",NLM_7508468,Electronic,,,0,0,0365-4184 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,"Acta pathologica et microbiologica Scandinavica. Section A, Pathology",NLM_7508468,Electronic,78,89,0,0,0365-4184 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,"Acta physiologica (Oxford, England)",NLM_101262545,Electronic,,,0,0,"1748-1708 (Print), 1748-1716 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,"Acta physiologica (Oxford, England)",NLM_101262545,Electronic,,,2006,0,"1748-1708 (Print), 1748-1716 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Acta physiologica Scandinavica,NLM_0370362,Electronic,,,0,0,"0001-6772 (Print), 1365-201X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Acta physiologica Scandinavica,NLM_0370362,Electronic,,,1997,2005,"0001-6772 (Print), 1365-201X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Acta psychiatrica Scandinavica,NLM_0370364,Electronic,,,0,0,"0001-690X (Print), 1600-0447 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Acta psychiatrica Scandinavica,NLM_0370364,Electronic,,,1997,0,"0001-690X (Print), 1600-0447 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Acute pain : international journal of acute pain management,NLM_9815768,Electronic,,,0,0,1366-0071 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,RANGE,Acute pain : international journal of acute pain management,NLM_9815768,Electronic,,,1997,2009,1366-0071 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,HOLDING,"Addiction (Abingdon, England)",NLM_9304118,Electronic,,,0,0,"0965-2140 (Print), 1360-0443 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,"Addiction (Abingdon, England)",NLM_9304118,Electronic,,,1997,0,"0965-2140 (Print), 1360-0443 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Advances in anatomic pathology,NLM_9435676,Electronic,,,0,0,"1072-4109 (Print), 1533-4031 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Advances in anatomic pathology,NLM_9435676,Electronic,,,1994,2008,"1072-4109 (Print), 1533-4031 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Advances in biophysics,NLM_0262476,Electronic,,,0,0,"0065-227X (Print), 1873-4618 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,RANGE,Advances in biophysics,NLM_0262476,Electronic,,,1982,0,"0065-227X (Print), 1873-4618 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,HOLDING,Advances in chronic kidney disease,NLM_101209214,Electronic,,,0,0,"1548-5595 (Print), 1548-5609 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,RANGE,Advances in chronic kidney disease,NLM_101209214,Electronic,,,2004,0,"1548-5595 (Print), 1548-5609 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
DELETE,HOLDING,Advances in dental research,NLM_8802131,Electronic,,,0,0,"0895-9374 (Print), 1544-0737 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Advances in dental research,NLM_8802131,Electronic,,,1987,1998,"0895-9374 (Print), 1544-0737 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Advances in dental research,NLM_8802131,Electronic,,,2011,0,"0895-9374 (Print), 1544-0737 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,"Advances in nutrition (Bethesda, Md.)",NLM_101540874,Electronic,,,0,0,"2156-5376 (Electronic), 2161-8313 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,"Advances in nutrition (Bethesda, Md.)",NLM_101540874,Electronic,,,2010,0,"2156-5376 (Electronic), 2161-8313 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Advances in renal replacement therapy,NLM_9433799,Electronic,,,0,0,1073-4449 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Advances in renal replacement therapy,NLM_9433799,Electronic,,,1995,2004,1073-4449 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Advances in skin & wound care,NLM_100911021,Electronic,,,0,0,"1527-7941 (Print), 1538-8654 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Advances in skin & wound care,NLM_100911021,Electronic,,,2001,2008,"1527-7941 (Print), 1538-8654 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Advances in wound care : the journal for prevention and healing,NLM_9432971,Electronic,,,0,0,1076-2191 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Advances in wound care : the journal for prevention and healing,NLM_9432971,Electronic,,,1994,1999,1076-2191 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Adverse drug reaction bulletin,NLM_1272500,Electronic,,,0,0,0044-6394 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Adverse drug reaction bulletin,NLM_1272500,Electronic,,,1973,1999,0044-6394 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,African journal of urology : the official journal of the Pan African Urological Surgeons' Association (PAUSA),NLM_9612042,Electronic,,,0,0,"1110-5704 (Print), 2090-2379 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,RANGE,African journal of urology : the official journal of the Pan African Urological Surgeons' Association (PAUSA),NLM_9612042,Electronic,,,2008,0,"1110-5704 (Print), 2090-2379 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
DELETE,HOLDING,Age and ageing,NLM_0375655,Electronic,,,0,0,"0002-0729 (Print), 1468-2834 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Age and ageing,NLM_0375655,Electronic,,,1996,0,"0002-0729 (Print), 1468-2834 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Aging,NLM_101508617,Electronic,,,0,0,1945-4589 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Aging,NLM_101508617,Electronic,,,2009,0,1945-4589 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,Agricultural systems,NLM_100971319,Electronic,,,0,0,0308-521X (Print),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Agricultural systems,NLM_100971319,Electronic,,,1976,0,0308-521X (Print),Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,AI matters,NLM_101676436,Electronic,,,0,0,2372-3483 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,1/22/24
DELETE,RANGE,AI matters,NLM_101676436,Electronic,,,2014,0,2372-3483 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,1/22/24
DELETE,HOLDING,"AIDS (London, England)",NLM_8710219,Electronic,,,0,0,"0269-9370 (Print), 1473-5571 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,"AIDS (London, England)",NLM_8710219,Electronic,,,1988,0,"0269-9370 (Print), 1473-5571 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,AIDS and behavior,NLM_9712133,Electronic,,,0,0,"1090-7165 (Print), 1573-3254 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,1/22/24
DELETE,RANGE,AIDS and behavior,NLM_9712133,Electronic,,,1997,0,"1090-7165 (Print), 1573-3254 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,1/22/24
DELETE,HOLDING,AIDS research and human retroviruses,NLM_8709376,Electronic,,,0,0,"0889-2229 (Print), 1931-8405 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,AIDS research and human retroviruses,NLM_8709376,Electronic,,,1997,0,"0889-2229 (Print), 1931-8405 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,AIDS research,NLM_8310361,Electronic,,,0,0,0737-6006 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,AIDS research,NLM_8310361,Electronic,,,1983,1986,0737-6006 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,AJNR. American journal of neuroradiology,NLM_8003708,Electronic,,,0,0,"0195-6108 (Print), 1936-959X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,AJNR. American journal of neuroradiology,NLM_8003708,Electronic,,,1980,0,"0195-6108 (Print), 1936-959X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,"Alcohol and alcoholism (Oxford, Oxfordshire)",NLM_8310684,Electronic,,,0,0,"0735-0414 (Print), 1464-3502 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,"Alcohol and alcoholism (Oxford, Oxfordshire)",NLM_8310684,Electronic,,,1996,0,"0735-0414 (Print), 1464-3502 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Alcohol health and research world,NLM_0365245,Electronic,,,0,0,0090-838X (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Alcohol health and research world,NLM_0365245,Electronic,,,1994,1998,0090-838X (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Alcohol research : current reviews,NLM_101594475,Electronic,,,0,0,"2168-3492 (Print), 2169-4796 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,RANGE,Alcohol research : current reviews,NLM_101594475,Electronic,,,1990,0,"2168-3492 (Print), 2169-4796 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
DELETE,HOLDING,Alcohol research & health : the journal of the National Institute on Alcohol Abuse and Alcoholism,NLM_100900708,Electronic,,,0,0,"1535-7414 (Print), 1930-0573 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Alcohol research & health : the journal of the National Institute on Alcohol Abuse and Alcoholism,NLM_100900708,Electronic,,,1999,2011,"1535-7414 (Print), 1930-0573 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Alzheimer disease and associated disorders,NLM_8704771,Electronic,,,0,0,"0893-0341 (Print), 1546-4156 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Alzheimer disease and associated disorders,NLM_8704771,Electronic,,,1987,2008,"0893-0341 (Print), 1546-4156 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Alzheimer's care quarterly,NLM_100892856,Electronic,,,0,0,1525-3279 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,Alzheimer's care quarterly,NLM_100892856,Electronic,,,2000,2007,1525-3279 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,Ambulatory pediatrics : the official journal of the Ambulatory Pediatric Association,NLM_101089367,Electronic,,,0,0,"1530-1567 (Print), 1539-4409 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,Ambulatory pediatrics : the official journal of the Ambulatory Pediatric Association,NLM_101089367,Electronic,,,2001,2008,"1530-1567 (Print), 1539-4409 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American family physician,NLM_1272646,Electronic,,,0,0,"0002-838X (Print), 1532-0650 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,American family physician,NLM_1272646,Electronic,,,2008,0,"0002-838X (Print), 1532-0650 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,American heart journal,NLM_0370465,Electronic,,,0,0,"0002-8703 (Print), 1097-6744 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,American heart journal,NLM_0370465,Electronic,,,1925,0,"0002-8703 (Print), 1097-6744 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,"American journal of cardiovascular drugs : drugs, devices, and other interventions",NLM_100967755,Electronic,,,0,0,"1175-3277 (Print), 1179-187X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,"American journal of cardiovascular drugs : drugs, devices, and other interventions",NLM_100967755,Electronic,,,2001,0,"1175-3277 (Print), 1179-187X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American journal of clinical oncology,NLM_8207754,Electronic,,,0,0,"0277-3732 (Print), 1537-453X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,American journal of clinical oncology,NLM_8207754,Electronic,,,1982,0,"0277-3732 (Print), 1537-453X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American journal of clinical pathology,NLM_0370470,Electronic,,,0,0,"0002-9173 (Print), 1943-7722 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,American journal of clinical pathology,NLM_0370470,Electronic,,,1996,0,"0002-9173 (Print), 1943-7722 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,American journal of diseases of children (1911),NLM_9814246,Electronic,,,0,0,"0096-8994 (Print), 2374-2976 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,American journal of diseases of children (1911),NLM_9814246,Electronic,,,1911,1950,"0096-8994 (Print), 2374-2976 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American journal of diseases of children (1960),NLM_0370471,Electronic,,,0,0,"0002-922X (Print), 2374-3018 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,American journal of diseases of children (1960),NLM_0370471,Electronic,,,1960,1993,"0002-922X (Print), 2374-3018 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American journal of epidemiology,NLM_7910653,Electronic,,,0,0,"0002-9262 (Print), 1476-6256 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,RANGE,American journal of epidemiology,NLM_7910653,Electronic,,,1996,0,"0002-9262 (Print), 1476-6256 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
DELETE,HOLDING,American journal of health promotion : AJHP,NLM_8701680,Electronic,,,0,0,"0890-1171 (Print), 2168-6602 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,American journal of health promotion : AJHP,NLM_8701680,Electronic,,,1986,1998,"0890-1171 (Print), 2168-6602 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,HOLDING,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,NLM_9503023,Electronic,,,0,0,"1079-2082 (Print), 1535-2900 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
DELETE,RANGE,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,NLM_9503023,Electronic,,,1996,0,"1079-2082 (Print), 1535-2900 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
